ACO,ABC ,CS,DIRECT,HS,PSO,Firefly
3726783.239,3726783.197,3726783.227,3726783.239,3726782.769,3726783.099,3726774.243
3726783.239,3726783.231,3726783.239,3726783.239,3726783.087,3714970.884,3595646.334
3726783.239,3726783.239,3726782.965,3726783.239,3726778.868,2061994.285,150159.8441
3726783.239,3726783.231,3726783.183,3726783.239,3726782.264,748977.4485,3610758.86
3726783.239,3726783.235,3726783.239,3726783.239,3726780.829,2641521.019,3663820.255
3726783.239,3726783.216,3726783.239,3726783.239,3726722.557,3726783.202,3705438.88
3726783.239,3726783.199,3726783.237,3726783.239,3726757.834,3726783.237,3611061.694
3726783.239,3726783.092,3726783.212,3726783.239,3726747.705,3726783.109,3437549.348
3726783.239,3726783.207,3726783.239,3726783.239,3726780.051,3570831.295,2941279.098
3726783.239,3726783.239,3726783.239,3726783.239,3726772.203,3726783.239,3702810.825
3726783.239,3726783.238,3726783.222,3726783.239,3726683.396,3726782.101,3606675.689
3726783.239,3726783.239,3726783.239,3726783.239,3726776.767,3726782.921,301537.7112
3726783.239,3726782.974,3726781.299,3726783.239,3726776.249,3711405.802,3726613.551
3726783.239,3726783.114,3726783.216,3726783.239,3726748.005,3726783.03,3640702.802
3726783.239,3726783.028,3726779.845,3726783.239,3726705.035,3726783.195,3606044.52
3726783.239,3726783.236,3726783.239,3726783.239,3726783.008,3726783.113,239666.7678
3726783.239,3726783.238,3726783.102,3726783.239,3726783.237,3726782.983,3584226.26
3726783.239,3726783.238,3726783.239,3726783.239,3726762.57,3726783.236,1524719.183
3726783.239,3726783.2,3726783.239,3726783.239,3726781.597,3726783.046,3207850.526
3726783.239,3726783.235,3726783.206,3726783.239,3726773.027,3726783.222,3581823.185
3726783.239,3726783.216,3726783.228,3726783.239,3726777.726,3726783.208,2773113.235
3726783.239,3726783.199,3726783.239,3726783.239,3726776.977,3726783.058,3523723.817
3726783.239,3726783.239,3726783.239,3726783.239,3726726.279,3726782.07,2634135.526
3726783.239,3726783.227,3726783.117,3726783.239,3726720.099,3726783.11,3497992.469
3726783.239,3726783.234,3726783.235,3726783.239,3726778.449,3726782.674,2729164.7
3726783.239,3726783.234,3726783.193,3726783.239,3726777.426,3273724.521,3618848.329
3726783.239,3726783.239,3726783.188,3726783.239,3726750.593,3720222.317,3698751.982
3726783.239,3726783.11,3726782.901,3726783.239,3726781.375,3726783.2,181.7970672
3726783.239,3726783.211,3726783.155,3726783.239,3726778.691,3209944.736,2657004.903
3726783.239,3726783.226,3726783.239,3726783.239,3726783.184,3726781.487,3481377.078
3726783.239,3726783.233,3726782.946,3726783.239,3726782.719,3726783.031,3395449.335
3726783.239,3726783.206,3726783.239,3726783.239,3726752.224,3726781.498,3699883.483
3726783.239,3726783.193,3726783.239,3726783.239,3726782.018,3726783.23,3653513.278
3726783.239,3726783.227,3726783.02,3726783.239,3726737.631,3655908.284,29452.0496
3726783.239,3726783.235,3726783.238,3726783.239,3726761.767,3726783.239,2481143.028
3726783.239,3726783.153,3726783.126,3726783.239,3726773.372,3726783.188,626656.6492
3726783.239,3726783.104,3726667.102,3726783.239,3726767.24,3726782.645,121318.9798
3726783.239,3726783.238,3726782.63,3726783.239,3726733.23,2691015.979,3709165.873
3726783.239,3726783.239,3726783.089,3726783.239,3726779.219,3726783.153,3680286.539
3726783.239,3726783.216,3726783.239,3726783.239,3726561.75,1052015.924,3716366.919
3726783.239,3726783.225,3726783.239,3726783.239,3726782.063,3726783.078,3020668.735
3726783.239,3726783.239,3726783.239,3726783.239,3726772.192,3726783.103,3726752.879
3726783.239,3726783.212,3726783.237,3726783.239,3726766.435,2749428.512,1831715.58
3726783.239,3726783.238,3726783.137,3726783.239,3726724.447,3596663.485,2974862.699
3726783.239,3726783.217,3726783.152,3726783.239,3726783.166,2454876.564,3226640.462
3726783.239,3726783.073,3726783.239,3726783.239,3726762.519,3726783.223,3254910.291
3726783.239,3726783.235,3726783.227,3726783.239,3726608.321,3724170.984,1385135.105
3726783.239,3726783.238,3726783.235,3726783.239,3726781.133,3708315.778,2421555.481
3726783.239,3726783.202,3726783.239,3726783.239,3726781.423,3671720.763,3709908.539
3726783.239,3726783.227,3726783.239,3726783.239,3726782.524,3467777.234,3561614.363
3726783.239,3726783.233,3726783.239,3726783.239,3726783.225,3726781.834,3496384.882
3726783.239,3726783.22,3726782.931,3726783.239,3726769.594,377793.4473,639.1802033
3726783.239,3726783.226,3726783.239,3726783.239,3726707.358,3726783.231,3323936.112
3726783.239,3726783.232,3726783.238,3726783.239,3726771.57,3726783.23,3434756.373
3726783.239,3726783.213,3726783.239,3726783.239,3726783.194,3725774.485,3074560.135
3726783.239,3726783.238,3726783.056,3726783.239,3726782.618,3726782.787,1526904.03
3726783.239,3726783.238,3726783.234,3726783.239,3726724.942,3726783.16,515381.6589
3726783.239,3726783.239,3726783.239,3726783.239,3726782.969,3726782.034,1070668.034
3726783.239,3726783.217,3726782.908,3726783.239,3726709.511,3572969.477,3503337.595
3726783.239,3726783.236,3726783.239,3726783.239,3726782.972,3726783.208,3552149.717
3726783.239,3726783.234,3726777.995,3726783.239,3726783.106,870009.5147,3700252.465
3726783.239,3726783.024,3726783.239,3726783.239,3726762.262,3642047.412,3296537.004
3726783.239,3726783.235,3726783.235,3726783.239,3726773.139,3726783.237,421856.2622
3726783.239,3726783.234,3726783.175,3726783.239,3726776.543,3726783.239,3108516.698
3726783.239,3726783.22,3726783,3726783.239,3726776.736,3726783.139,2330914.599
3726783.239,3726783.206,3726783.239,3726783.239,3726773.636,2431529.358,255167.1233
3726783.239,3726783.238,3726777.947,3726783.239,3726724.923,3726781.906,3698183.804
3726783.239,3726783.133,3726783.239,3726783.239,3726375.543,1606598.735,3617456.955
3726783.239,3726783.206,3726783.234,3726783.239,3726704.453,1483770.989,3548054.276
3726783.239,3726783.236,3726783.069,3726783.239,3726778.14,3726783.135,2515070.268
3726783.239,3726783.215,3726783.046,3726783.239,3726782.743,27426.9804,3715082.556
3726783.239,3726783.238,3726783.239,3726783.239,3726762.196,3726782.727,3267085.049
3726783.239,3726783.228,3726783.159,3726783.239,3726767.991,3726783.237,2047107.839
3726783.239,3726783.227,3726783.239,3726783.239,3726436.868,3726545.867,1178239.578
3726783.239,3726783.226,3726783.136,3726783.239,3726782.794,3624023.274,3305400.081
3726783.239,3726783.228,3726783.239,3726783.239,3726783.209,3726783.175,3245859.814
3726783.239,3726783.232,3726783.238,3726783.239,3726742.266,3726783.231,577509.9437
3726783.239,3726783.218,3726783.239,3726783.239,3726751.629,3726783.11,857008.058
3726783.239,3726783.21,3726782.742,3726783.239,3726765.353,3613836.043,3683552.249
3726783.239,3726783.177,3726783.239,3726783.239,3726781.09,3726783.095,3710709.384
3726783.239,3726783.172,3726782.931,3726783.239,3726783.058,3686025.287,2513433.851
3726783.239,3726782.987,3726783.239,3726783.239,3726783.151,3726781.046,3661945.705
3726783.239,3726783.235,3726783.239,3726783.239,3726623.148,3682413.533,1862374.505
3726783.239,3726783.239,3726783.239,3726783.239,3726763.77,3726781.938,3345385.103
3726783.239,3726783.226,3726783.239,3726783.239,3726783.204,3726783.068,3063911.18
3726783.239,3726783.236,3726783.219,3726783.239,3726780.082,3631223.72,3721066.452
3726783.239,3726783.231,3726765.3,3726783.239,3726782.928,3726783.235,2961138.367
3726783.239,3726783.235,3726783.177,3726783.239,3726779.313,3726779.691,3723553.362
3726783.239,3726783.234,3726783.219,3726783.239,3726674.001,3726781.292,2040650.676
3726783.239,3726783.239,3726783.232,3726783.239,3726704.059,3726783.239,2851247.882
3726783.239,3726783.237,3726783.239,3726783.239,3726773.469,3726782.63,3197274.105
3726783.239,3726783.238,3726783.239,3726783.239,3726782.924,3726783.157,3480245.498
3726783.239,3726783.237,3726783.238,3726783.239,3726772.338,3726783.236,3131600.547
3726783.239,3726783.209,3726783.239,3726783.239,3726781.279,3726783.21,3704049.684
3726783.239,3726783.201,3726783.206,3726783.239,3726779.791,3726782.898,682.7048394
3726783.239,3726783.238,3726783.236,3726783.239,3726782.312,3721866.482,3458664.981
3726783.239,3726783.151,3726783.239,3726783.239,3726701.727,3726783.156,3717645.557
3726783.239,3726783.225,3726783.231,3726783.239,3726782.138,3726782.872,3611420.371
3726783.239,3726783.128,3726757.932,3726783.239,3726781.713,3726782.952,3721712.464
3726783.239,3726783.232,3726783.239,3726783.239,3726771.431,3726783.239,1423755.274
3726783.239,3726783.238,3726782.665,3726783.239,3726750.236,3693573.867,2467162.025
3726783.239,3726783.216,3726783.239,3726783.239,3726724.335,2655495.988,1404033.415
3726783.239,3726783.125,3726783.233,3726783.239,3726782.945,3726781.853,3573384.04
3726783.239,3726783.239,3726782.86,3726783.239,3726641.5,3726783.198,3726332.82
3726783.239,3726783.226,3726783.239,3726783.239,3726770.054,3726783.016,2281112.219
3726783.239,3726783.239,3726783.239,3726783.239,3726775.642,3717558.882,3449908.504
3726783.239,3726783.076,3726783.194,3726783.239,3726778.787,3726782.765,3629045.513
3726783.239,3726782.916,3726777.062,3726783.239,3726782.347,3726783.228,3474388.505
3726783.239,3726783.239,3726783.239,3726783.239,3726685.398,3726783.133,3209805.295
3726783.239,3726783.238,3726782.726,3726783.239,3726767.991,3726783.156,2875.60317
3726783.239,3726783.176,3726783.13,3726783.239,3726742.16,3561380.182,3215677.631
3726783.239,3726783.232,3726783.062,3726783.239,3726780.775,3726783.206,1635379.236
3726783.239,3726783.229,3726783.221,3726783.239,3726779.786,2063764.017,236015.4711
3726783.239,3726783.236,3726782.716,3726783.239,3726770.258,201800.6203,2.412496545
3726783.239,3726783.235,3726782.751,3726783.239,3726728.102,3726782.556,0.050246648
3726783.239,3726783.237,3726783.239,3726783.239,3726778.726,3726783.181,3451025.395
3726783.239,3726783.237,3726783.231,3726783.239,3726741.441,3726783.193,2561648.688
3726783.239,3726783.232,3726783.239,3726783.239,3726782.144,2660376.858,176497.1482
