ACO,ABC,CS ,DIRECT ,HS,PSO,Firefly
0.016030312,0.110576391,0.370748997,0.080060244,0.173606396,0.000998497,0.003521204
0.01799202,0.111583233,0.463831425,0.085557938,0.180751324,0.001502514,0.004004717
0.015491486,0.133061409,0.403314352,0.085078239,0.23866725,0.001000643,0.003502369
0.016014099,0.114068508,0.373248339,0.086537123,0.17720437,0.002004147,0.005002499
0.016494513,0.11608386,0.367780924,0.088562012,0.172622442,0.001168489,0.003503561
0.016494513,0.113079786,0.426303864,0.086568832,0.174174309,0.001000166,0.004025698
0.021514177,0.114887953,0.410507202,0.086354733,0.179781675,0.001000643,0.003124714
0.017012119,0.123067379,0.382292986,0.085062742,0.174599886,0.000998974,0.003000498
0.017008781,0.11610651,0.369769573,0.084082127,0.178196907,0.001001358,0.00300169
0.015509129,0.119563103,0.376918554,0.081057549,0.165732145,0.001000404,0.005034208
0.016513109,0.119586229,0.420785427,0.083038568,0.165696144,0.000999212,0.003016949
0.015492678,0.111079454,0.368263006,0.084575653,0.17640233,0.001500845,0.003550529
0.015510321,0.117583036,0.372764587,0.092065096,0.16902113,0.001000166,0.005502462
0.014010429,0.112079144,0.370745182,0.090581417,0.170298815,0.001038074,0.00301981
0.022789001,0.135099173,0.528390646,0.142118692,0.171101809,0.000999689,0.003502369
0.017974377,0.122085333,0.444834948,0.085548878,0.174841642,0.001161098,0.003502369
0.016013622,0.118173838,0.375298262,0.099590063,0.169699669,0.000861406,0.003491163
0.021493912,0.110081196,0.379424334,0.084060192,0.169223309,0.000999689,0.003501654
0.015511274,0.115080357,0.424301147,0.088060856,0.167118788,0.001500368,0.009508371
0.016013622,0.115058422,0.373769045,0.083076715,0.186153412,0.001000881,0.005290985
0.016993046,0.120602608,0.373749733,0.087724686,0.166461229,0.000999689,0.003002167
0.015533924,0.113576174,0.380278826,0.089583397,0.171230555,0.003182173,0.006503344
0.016488314,0.113101482,0.380767107,0.083065748,0.171221733,0.001000643,0.003502846
0.015290976,0.106098175,0.414310932,0.083556414,0.178104639,0.001000404,0.003000975
0.017994642,0.109596729,0.37076211,0.087060452,0.17210269,0.00100112,0.003504038
0.016002178,0.109581232,0.375766516,0.083539486,0.168118715,0.001000404,0.003501892
0.017488956,0.111100912,0.364242792,0.081073999,0.172221422,0.001185417,0.003502369
0.017509937,0.114583731,0.433809042,0.083058357,0.169745445,0.001001358,0.003502607
0.019013882,0.129132271,0.380270004,0.085049629,0.174173832,0.001000404,0.00300169
