ACO,ABC ,CS,DIRECT,HS,PSO,Firefly
0.015642881,0.084396124,0.252020597,0.010312319,0.132422447,0.001001358,0.004184008
0.01119113,0.088524103,0.264145136,0.008205652,0.129163742,0.000500202,0.003001451
0.011118412,0.087898731,0.263413429,0.010495424,0.129609108,0.00100112,0.002503157
0.012289762,0.086205959,0.307506084,0.009283543,0.128768444,0.001289129,0.003310204
0.012127638,0.087373495,0.257333755,0.009657383,0.126473188,0,0.002001047
0.014209986,0.083765268,0.252746105,0.010520458,0.144500971,0.001003981,0.003003597
0.012214184,0.083956718,0.250854254,0.011510849,0.126633406,0.002004147,0.005228519
0.014017105,0.083809376,0.292688847,0.009887457,0.142269373,0.001019716,0.003021717
0.013422728,0.083963633,0.251522064,0.009144068,0.132701397,0.000519276,0.002669573
0.012132168,0.088134289,0.256509781,0.011154652,0.128722668,0.001341105,0.003362656
0.012157917,0.085564375,0.258855104,0.009124994,0.129962444,0.001003027,0.003200293
0.016453028,0.095056772,0.307844877,0.010396957,0.130392551,0.001003027,0.003158808
0.01200819,0.086552858,0.245488644,0.012274504,0.126482725,0.001000643,0.003168106
0.012010813,0.084654093,0.260108709,0.010802507,0.131885767,0.001003027,0.003220558
0.014507771,0.083124161,0.247142315,0.010196447,0.127444983,0.001000166,0.00313735
0.012779236,0.087385654,0.252068996,0.010625124,0.147902966,0.000999689,0.003199339
0.011855364,0.081143141,0.330386162,0.010176897,0.128728628,0.001127005,0.00314784
0.011007786,0.08532548,0.25526166,0.012009382,0.130374432,0.001410246,0.003430605
0.01376915,0.098261356,0.261009216,0.010569572,0.133010387,0.001125574,0.002128601
0.015304565,0.087782383,0.247915983,0.010006905,0.132549524,0.001204967,0.004207134
0.012511015,0.08967042,0.311815977,0.010172367,0.133280516,0.001222372,0.003225088
0.011147738,0.089258909,0.280489683,0.011220455,0.12954998,0.001002073,0.003002167
0.014102936,0.082900286,0.254648209,0.010006905,0.12792182,0.001081467,0.003083229
0.01158309,0.085618496,0.252258778,0.012705564,0.129749775,0,0.002120256
0.012680531,0.084448576,0.26725173,0.009006262,0.131809235,0.001000643,0.003002405
0.011472702,0.085682392,0.296368122,0.01038146,0.131313801,0.000980616,0.003190756
0.014180899,0.08407712,0.251268864,0.014341593,0.129153728,0.001019955,0.003139973
0.012481451,0.099065304,0.248906136,0.009406805,0.131991148,0.001001596,0.002001524
0.012334347,0.088662386,0.252041578,0.010356426,0.129663467,0.001000881,0.003171682
0.015264988,0.085231543,0.291605234,0.01168251,0.132821083,0.001000643,0.003001928
0.012395859,0.085270643,0.259916782,0.01200819,0.131295919,0.001020432,0.003001928
0.012606621,0.083285332,0.259067774,0.010671139,0.134001255,0.001000166,0.00317812
0.013513327,0.083307266,0.278915405,0.010663748,0.129512787,0.001502514,0.003999472
0.013346672,0.085190058,0.290377378,0.010446548,0.131136894,0.001003027,0.003237247
0.01213789,0.085191488,0.253386497,0.010128736,0.129788637,0.001000643,0.00314784
0.013245821,0.086255312,0.257229805,0.010121822,0.129150867,0.001146555,0.003149271
0.01423502,0.085646152,0.252183676,0.013319254,0.128430128,0,0.00216198
0.011234045,0.084564209,0.266483545,0.011168242,0.127543211,0.00100112,0.003001451
0.012364149,0.089450836,0.306743622,0.010339737,0.131682634,0.000861645,0.002863169
0.011151075,0.085670471,0.255236626,0.011354208,0.127355814,0.000999212,0.003501892
0.014417648,0.090185881,0.255368233,0.012388945,0.13491416,0,0.002021074
0.011142492,0.08417511,0.266311169,0.009358644,0.133089066,0.000982523,0.003001928
0.012133121,0.106816053,0.300864458,0.010005713,0.129497528,0.001002312,0.00319314
0.014700651,0.088105679,0.267243862,0.010414362,0.134064198,0.001019001,0.003256798
0.014596224,0.086406946,0.248424292,0.010573149,0.128926754,0.001000166,0.00301981
0.011340141,0.083902359,0.297518015,0.009357214,0.130870581,0.001000881,0.003154516
0.011007309,0.084384203,0.257639885,0.01101017,0.131264448,0.001033306,0.002226591
0.01163125,0.08583045,0.245500326,0.010161638,0.173628569,0.001000404,0.003001928
0.014026403,0.084689617,0.250976563,0.010006905,0.130568981,0,0.002150536
0.011489391,0.088007927,0.244439363,0.011185169,0.133271933,0.001083374,0.003087044
0.015905142,0.083352566,0.258313417,0.009506464,0.130856514,0.001000881,0.003002167
0.01164484,0.082290173,0.302307606,0.009532213,0.134525299,0.001000643,0.003002167
0.015471697,0.090352774,0.250822544,0.010160446,0.131416559,0.00100255,0.004004955
0.013180494,0.084905624,0.267623901,0.009227037,0.130334139,0.001004457,0.004009008
0.013249397,0.086913109,0.248451233,0.010125637,0.134387493,0.001003027,0.003003836
0.012120008,0.082694769,0.298490047,0.012197018,0.13220048,0,0.003003359
0.012513399,0.084602833,0.258256674,0.012219191,0.136426449,0.00100112,0.00300312
0.013161182,0.088927746,0.261458397,0.009144068,0.133902311,0.001002312,0.003020287
0.013125896,0.088690758,0.249434471,0.010152578,0.132192135,0.001000404,0.003002167
0.012122869,0.087711096,0.260697365,0.012200117,0.129247189,0.00100112,0.003226519
0.012145996,0.085471392,0.299477339,0.010262966,0.133442163,0.001182318,0.00320363
0.014790058,0.086239815,0.25067234,0.011131287,0.128464937,0.001002073,0.003001928
0.012531996,0.086696625,0.26201582,0.010027647,0.135419846,0.001020193,0.004233837
0.012122154,0.085423708,0.251636505,0.01035881,0.143211126,0.00100112,0.003069878
0.014043808,0.087002516,0.302499294,0.010442019,0.133485317,0.000999451,0.00299859
0.01235652,0.083981276,0.269201994,0.01018548,0.133033752,0.001000166,0.003001928
0.011112928,0.086620331,0.249642611,0.010084629,0.129526854,0.000990868,0.003343105
0.012150288,0.085025072,0.258872509,0.010296822,0.132656813,0.00100112,0.002001762
0.011122465,0.082561016,0.252351284,0.011291504,0.131127834,0.001000166,0.002000809
0.014677048,0.091470957,0.251100302,0.014374971,0.170180321,0.001000643,0.003002167
0.012137175,0.082265139,0.25534606,0.009116411,0.128591776,0.001001835,0.003001928
0.011989355,0.081282854,0.257601023,0.009167194,0.129605055,0.000998497,0.002999783
0.012008667,0.084386826,0.248677969,0.009805918,0.130677938,0.001001596,0.004026651
0.015513659,0.083098412,0.291546345,0.008524418,0.132536888,0.000500202,0.00250268
0.012111664,0.0851264,0.28609252,0.010547161,0.130508661,0.001000404,0.003148317
0.014144182,0.094732285,0.2525599,0.012255669,0.131346703,0.001020193,0.005179882
0.021487236,0.082556009,0.25958252,0.009528875,0.13450098,0,0.002158165
0.014496565,0.086475849,0.301964283,0.00932169,0.135442495,0,0.00302124
0.012270927,0.088770151,0.259116888,0.010287046,0.134331942,0.00100112,0.003157377
0.012008429,0.085127354,0.253438234,0.011005878,0.13318634,0,0.002002239
0.013513327,0.086903811,0.25844264,0.009386778,0.136953831,0.00102067,0.00302124
0.013110876,0.08723259,0.248160124,0.012316465,0.133941174,0.001003027,0.003004313
0.014660358,0.08564043,0.311871052,0.010463715,0.134137392,0.000500441,0.003002167
0.015527964,0.09156394,0.24967742,0.010375738,0.131033182,0.001000643,0.002502203
0.011202097,0.085711718,0.272755861,0.009006262,0.131542683,0.001000881,0.00300169
0.015994549,0.087703943,0.253106833,0.013007879,0.129865408,0,0.003002882
0.013156176,0.085767746,0.309984684,0.012172222,0.135387897,0.001000166,0.003001451
0.012778997,0.082633972,0.249572039,0.012182474,0.135108232,0.001163483,0.003184795
